path,relative_path,file_size_mb,keep_reason,protected_category
D:\us-tech-quant\outputs\v18\ops\V18_8C_CURRENT_OFFICIAL_DAILY_FAST_WITH_SIMULATION_PROFILE.csv,outputs/v18/ops/V18_8C_CURRENT_OFFICIAL_DAILY_FAST_WITH_SIMULATION_PROFILE.csv,0.000,PROTECTED_CURRENT_ALIAS_OR_READ_FIRST,CURRENT_ALIAS
D:\us-tech-quant\outputs\v18\ops\V18_8C_CURRENT_OFFICIAL_DAILY_FAST_WITH_SIMULATION_STEPS.csv,outputs/v18/ops/V18_8C_CURRENT_OFFICIAL_DAILY_FAST_WITH_SIMULATION_STEPS.csv,0.000,PROTECTED_CURRENT_ALIAS_OR_READ_FIRST,CURRENT_ALIAS
D:\us-tech-quant\outputs\v18\ops\V18_8E_CURRENT_STABLE_SNAPSHOT_REPORT.md,outputs/v18/ops/V18_8E_CURRENT_STABLE_SNAPSHOT_REPORT.md,0.002,PROTECTED_CURRENT_ALIAS_OR_READ_FIRST,CURRENT_ALIAS
D:\us-tech-quant\outputs\v18\ops\V18_8E_READ_FIRST.txt,outputs/v18/ops/V18_8E_READ_FIRST.txt,0.001,PROTECTED_CURRENT_ALIAS_OR_READ_FIRST,CURRENT_ALIAS
D:\us-tech-quant\outputs\v18\ops\V18_9C_CURRENT_OFFICIAL_DAILY_WITH_SIM_VALIDATION_PROFILE.csv,outputs/v18/ops/V18_9C_CURRENT_OFFICIAL_DAILY_WITH_SIM_VALIDATION_PROFILE.csv,0.001,PROTECTED_CURRENT_ALIAS_OR_READ_FIRST,CURRENT_ALIAS
D:\us-tech-quant\outputs\v18\ops\V18_9C_CURRENT_OFFICIAL_DAILY_WITH_SIM_VALIDATION_STEPS.csv,outputs/v18/ops/V18_9C_CURRENT_OFFICIAL_DAILY_WITH_SIM_VALIDATION_STEPS.csv,0.001,PROTECTED_CURRENT_ALIAS_OR_READ_FIRST,CURRENT_ALIAS
D:\us-tech-quant\outputs\v18\ops\V18_CLEANUP_AUDIT_CURRENT.csv,outputs/v18/ops/V18_CLEANUP_AUDIT_CURRENT.csv,1.493,PROTECTED_CURRENT_ALIAS_OR_READ_FIRST,CURRENT_ALIAS
D:\us-tech-quant\outputs\v18\ops\V18_CLEANUP_AUDIT_CURRENT.md,outputs/v18/ops/V18_CLEANUP_AUDIT_CURRENT.md,0.008,PROTECTED_CURRENT_ALIAS_OR_READ_FIRST,CURRENT_ALIAS
D:\us-tech-quant\outputs\v18\ops\V18_CLEANUP_AUDIT_READ_FIRST.txt,outputs/v18/ops/V18_CLEANUP_AUDIT_READ_FIRST.txt,0.001,PROTECTED_CURRENT_ALIAS_OR_READ_FIRST,CURRENT_ALIAS
D:\us-tech-quant\outputs\v18\ops\V18_CLEANUP_DELETE_PLAN_CURRENT.csv,outputs/v18/ops/V18_CLEANUP_DELETE_PLAN_CURRENT.csv,2.579,PROTECTED_CURRENT_ALIAS_OR_READ_FIRST,CURRENT_ALIAS
D:\us-tech-quant\outputs\v18\ops\V18_CLEANUP_DELETE_PLAN_CURRENT.md,outputs/v18/ops/V18_CLEANUP_DELETE_PLAN_CURRENT.md,0.004,PROTECTED_CURRENT_ALIAS_OR_READ_FIRST,CURRENT_ALIAS
D:\us-tech-quant\outputs\v18\ops\V18_CLEANUP_DELETE_READ_FIRST.txt,outputs/v18/ops/V18_CLEANUP_DELETE_READ_FIRST.txt,0.001,PROTECTED_CURRENT_ALIAS_OR_READ_FIRST,CURRENT_ALIAS
D:\us-tech-quant\outputs\v18\ops\V18_CLEANUP_QUARANTINE_PLAN_CURRENT.csv,outputs/v18/ops/V18_CLEANUP_QUARANTINE_PLAN_CURRENT.csv,2.553,PROTECTED_CURRENT_ALIAS_OR_READ_FIRST,CURRENT_ALIAS
D:\us-tech-quant\outputs\v18\ops\V18_CLEANUP_QUARANTINE_PLAN_CURRENT.md,outputs/v18/ops/V18_CLEANUP_QUARANTINE_PLAN_CURRENT.md,0.005,PROTECTED_CURRENT_ALIAS_OR_READ_FIRST,CURRENT_ALIAS
D:\us-tech-quant\outputs\v18\ops\V18_CLEANUP_QUARANTINE_READ_FIRST.txt,outputs/v18/ops/V18_CLEANUP_QUARANTINE_READ_FIRST.txt,0.001,PROTECTED_CURRENT_ALIAS_OR_READ_FIRST,CURRENT_ALIAS
D:\us-tech-quant\outputs\v18\ops\V18_CURRENT_COMPRESSION_AUDIT_READ_FIRST.txt,outputs/v18/ops/V18_CURRENT_COMPRESSION_AUDIT_READ_FIRST.txt,0.001,PROTECTED_CURRENT_ALIAS_OR_READ_FIRST,CURRENT_ALIAS
D:\us-tech-quant\outputs\v18\ops\V18_CURRENT_COMPRESSION_CANDIDATES.csv,outputs/v18/ops/V18_CURRENT_COMPRESSION_CANDIDATES.csv,0.014,PROTECTED_CURRENT_ALIAS_OR_READ_FIRST,CURRENT_ALIAS
D:\us-tech-quant\outputs\v18\ops\V18_CURRENT_DAILY_WITH_ROLLING_UNIVERSE_SCAN_SUMMARY.csv,outputs/v18/ops/V18_CURRENT_DAILY_WITH_ROLLING_UNIVERSE_SCAN_SUMMARY.csv,0.001,PROTECTED_CURRENT_ALIAS_OR_READ_FIRST,CURRENT_ALIAS
D:\us-tech-quant\outputs\v18\ops\V18_CURRENT_DELETE_CANDIDATES.csv,outputs/v18/ops/V18_CURRENT_DELETE_CANDIDATES.csv,0.044,PROTECTED_CURRENT_ALIAS_OR_READ_FIRST,CURRENT_ALIAS
D:\us-tech-quant\outputs\v18\ops\V18_CURRENT_DELETE_VERIFIED_STABLE_ORIGINALS_AUDIT.csv,outputs/v18/ops/V18_CURRENT_DELETE_VERIFIED_STABLE_ORIGINALS_AUDIT.csv,0.016,PROTECTED_CURRENT_ALIAS_OR_READ_FIRST,CURRENT_ALIAS
D:\us-tech-quant\outputs\v18\ops\V18_CURRENT_DELETE_VERIFIED_STABLE_ORIGINALS_READ_FIRST.txt,outputs/v18/ops/V18_CURRENT_DELETE_VERIFIED_STABLE_ORIGINALS_READ_FIRST.txt,0.001,PROTECTED_CURRENT_ALIAS_OR_READ_FIRST,CURRENT_ALIAS
D:\us-tech-quant\outputs\v18\ops\V18_CURRENT_FORWARD_PRICE_FILLER_READ_FIRST.txt,outputs/v18/ops/V18_CURRENT_FORWARD_PRICE_FILLER_READ_FIRST.txt,0.001,PROTECTED_CURRENT_ALIAS_OR_READ_FIRST,CURRENT_ALIAS
D:\us-tech-quant\outputs\v18\ops\V18_CURRENT_FORWARD_TRACKER_READ_FIRST.txt,outputs/v18/ops/V18_CURRENT_FORWARD_TRACKER_READ_FIRST.txt,0.001,PROTECTED_CURRENT_ALIAS_OR_READ_FIRST,CURRENT_ALIAS
D:\us-tech-quant\outputs\v18\ops\V18_CURRENT_FULL_DAILY_MODE_VALIDATION_READ_FIRST.txt,outputs/v18/ops/V18_CURRENT_FULL_DAILY_MODE_VALIDATION_READ_FIRST.txt,0.001,PROTECTED_CURRENT_ALIAS_OR_READ_FIRST,CURRENT_ALIAS
D:\us-tech-quant\outputs\v18\ops\V18_CURRENT_LARGE_OUTPUT_ARCHIVE_AUDIT.csv,outputs/v18/ops/V18_CURRENT_LARGE_OUTPUT_ARCHIVE_AUDIT.csv,0.001,PROTECTED_CURRENT_ALIAS_OR_READ_FIRST,CURRENT_ALIAS
D:\us-tech-quant\outputs\v18\ops\V18_CURRENT_LARGE_OUTPUT_CLEANUP_READ_FIRST.txt,outputs/v18/ops/V18_CURRENT_LARGE_OUTPUT_CLEANUP_READ_FIRST.txt,0.001,PROTECTED_CURRENT_ALIAS_OR_READ_FIRST,CURRENT_ALIAS
D:\us-tech-quant\outputs\v18\ops\V18_CURRENT_MANUAL_FEEDBACK_READ_FIRST.txt,outputs/v18/ops/V18_CURRENT_MANUAL_FEEDBACK_READ_FIRST.txt,0.000,PROTECTED_CURRENT_ALIAS_OR_READ_FIRST,CURRENT_ALIAS
D:\us-tech-quant\outputs\v18\ops\V18_CURRENT_OFFICIAL_DAILY_COMMAND.txt,outputs/v18/ops/V18_CURRENT_OFFICIAL_DAILY_COMMAND.txt,0.001,PROTECTED_CURRENT_ALIAS_OR_READ_FIRST,CURRENT_ALIAS
D:\us-tech-quant\outputs\v18\ops\V18_CURRENT_PREDEVELOPMENT_AUDIT_READ_FIRST.txt,outputs/v18/ops/V18_CURRENT_PREDEVELOPMENT_AUDIT_READ_FIRST.txt,0.001,PROTECTED_CURRENT_ALIAS_OR_READ_FIRST,CURRENT_ALIAS
D:\us-tech-quant\outputs\v18\ops\V18_CURRENT_PREDEVELOPMENT_PROGRAM_AUDIT_REPORT.md,outputs/v18/ops/V18_CURRENT_PREDEVELOPMENT_PROGRAM_AUDIT_REPORT.md,0.001,PROTECTED_CURRENT_ALIAS_OR_READ_FIRST,CURRENT_ALIAS
D:\us-tech-quant\outputs\v18\ops\V18_CURRENT_PRIORITY_LIGHT_SCAN_READ_FIRST.txt,outputs/v18/ops/V18_CURRENT_PRIORITY_LIGHT_SCAN_READ_FIRST.txt,0.001,PROTECTED_CURRENT_ALIAS_OR_READ_FIRST,CURRENT_ALIAS
D:\us-tech-quant\outputs\v18\ops\V18_CURRENT_PROMOTION_DEMOTION_READ_FIRST.txt,outputs/v18/ops/V18_CURRENT_PROMOTION_DEMOTION_READ_FIRST.txt,0.001,PROTECTED_CURRENT_ALIAS_OR_READ_FIRST,CURRENT_ALIAS
D:\us-tech-quant\outputs\v18\ops\V18_CURRENT_RANKING_FACTOR_LINEAGE_AUDIT.csv,outputs/v18/ops/V18_CURRENT_RANKING_FACTOR_LINEAGE_AUDIT.csv,0.031,PROTECTED_CURRENT_ALIAS_OR_READ_FIRST,CURRENT_ALIAS
D:\us-tech-quant\outputs\v18\ops\V18_CURRENT_RANKING_PROVENANCE_READ_FIRST.txt,outputs/v18/ops/V18_CURRENT_RANKING_PROVENANCE_READ_FIRST.txt,0.001,PROTECTED_CURRENT_ALIAS_OR_READ_FIRST,CURRENT_ALIAS
D:\us-tech-quant\outputs\v18\ops\V18_CURRENT_ROLLING_UNIVERSE_SCAN_READ_FIRST.txt,outputs/v18/ops/V18_CURRENT_ROLLING_UNIVERSE_SCAN_READ_FIRST.txt,0.001,PROTECTED_CURRENT_ALIAS_OR_READ_FIRST,CURRENT_ALIAS
D:\us-tech-quant\outputs\v18\ops\V18_CURRENT_SCAN_SCOPED_DATA_UPDATE_READ_FIRST.txt,outputs/v18/ops/V18_CURRENT_SCAN_SCOPED_DATA_UPDATE_READ_FIRST.txt,0.001,PROTECTED_CURRENT_ALIAS_OR_READ_FIRST,CURRENT_ALIAS
D:\us-tech-quant\outputs\v18\ops\V18_CURRENT_STABLE_SNAPSHOT_SIZE_AUDIT.csv,outputs/v18/ops/V18_CURRENT_STABLE_SNAPSHOT_SIZE_AUDIT.csv,0.018,PROTECTED_CURRENT_ALIAS_OR_READ_FIRST,CURRENT_ALIAS
D:\us-tech-quant\outputs\v18\ops\V18_CURRENT_STORAGE_AUDIT.csv,outputs/v18/ops/V18_CURRENT_STORAGE_AUDIT.csv,3.081,PROTECTED_CURRENT_ALIAS_OR_READ_FIRST,CURRENT_ALIAS
D:\us-tech-quant\outputs\v18\ops\V18_CURRENT_STORAGE_CLEANUP_READ_FIRST.txt,outputs/v18/ops/V18_CURRENT_STORAGE_CLEANUP_READ_FIRST.txt,0.001,PROTECTED_CURRENT_ALIAS_OR_READ_FIRST,CURRENT_ALIAS
D:\us-tech-quant\outputs\v18\ops\V18_CURRENT_TECHNICAL_TIMING_DETAIL_SLIMMING_PLAN.csv,outputs/v18/ops/V18_CURRENT_TECHNICAL_TIMING_DETAIL_SLIMMING_PLAN.csv,0.001,PROTECTED_CURRENT_ALIAS_OR_READ_FIRST,CURRENT_ALIAS
D:\us-tech-quant\outputs\v18\ops\V18_CURRENT_TECHNICAL_TIMING_DETAIL_SLIMMING_READ_FIRST.txt,outputs/v18/ops/V18_CURRENT_TECHNICAL_TIMING_DETAIL_SLIMMING_READ_FIRST.txt,0.001,PROTECTED_CURRENT_ALIAS_OR_READ_FIRST,CURRENT_ALIAS
D:\us-tech-quant\outputs\v18\ops\V18_STABLE_DIRECT_DELETE_MANIFEST_CURRENT.csv,outputs/v18/ops/V18_STABLE_DIRECT_DELETE_MANIFEST_CURRENT.csv,0.002,PROTECTED_CURRENT_ALIAS_OR_READ_FIRST,CURRENT_ALIAS
D:\us-tech-quant\outputs\v18\ops\V18_STABLE_DIRECT_DELETE_READ_FIRST.txt,outputs/v18/ops/V18_STABLE_DIRECT_DELETE_READ_FIRST.txt,0.000,PROTECTED_CURRENT_ALIAS_OR_READ_FIRST,CURRENT_ALIAS
D:\us-tech-quant\outputs\v18\outcome_summary\V18_4B_CURRENT_FACTOR_OUTCOME_SUMMARY.csv,outputs/v18/outcome_summary/V18_4B_CURRENT_FACTOR_OUTCOME_SUMMARY.csv,0.002,PROTECTED_CURRENT_ALIAS_OR_READ_FIRST,CURRENT_ALIAS
D:\us-tech-quant\outputs\v18\outcome_summary\V18_4B_CURRENT_PROMOTION_RULES.md,outputs/v18/outcome_summary/V18_4B_CURRENT_PROMOTION_RULES.md,0.003,PROTECTED_CURRENT_ALIAS_OR_READ_FIRST,CURRENT_ALIAS
D:\us-tech-quant\outputs\v18\outcome_summary\V18_4B_READ_FIRST.txt,outputs/v18/outcome_summary/V18_4B_READ_FIRST.txt,0.001,PROTECTED_CURRENT_ALIAS_OR_READ_FIRST,CURRENT_ALIAS
D:\us-tech-quant\outputs\v18\outcome_summary\V18_CURRENT_FACTOR_OUTCOME_PROMOTION.md,outputs/v18/outcome_summary/V18_CURRENT_FACTOR_OUTCOME_PROMOTION.md,0.003,PROTECTED_CURRENT_ALIAS_OR_READ_FIRST,CURRENT_ALIAS
D:\us-tech-quant\outputs\v18\positions\V18_15A_CURRENT_MANUAL_POSITION_LIFECYCLE_AUDIT.csv,outputs/v18/positions/V18_15A_CURRENT_MANUAL_POSITION_LIFECYCLE_AUDIT.csv,0.000,PROTECTED_CURRENT_ALIAS_OR_READ_FIRST,CURRENT_ALIAS
D:\us-tech-quant\outputs\v18\positions\V18_15A_CURRENT_MANUAL_POSITION_REVIEW.csv,outputs/v18/positions/V18_15A_CURRENT_MANUAL_POSITION_REVIEW.csv,0.000,PROTECTED_CURRENT_ALIAS_OR_READ_FIRST,CURRENT_ALIAS
D:\us-tech-quant\outputs\v18\positions\V18_15A_CURRENT_MANUAL_TRADE_FEEDBACK.csv,outputs/v18/positions/V18_15A_CURRENT_MANUAL_TRADE_FEEDBACK.csv,0.000,PROTECTED_CURRENT_ALIAS_OR_READ_FIRST,CURRENT_ALIAS
D:\us-tech-quant\outputs\v18\positions\V18_CURRENT_MANUAL_POSITION_LIFECYCLE_AUDIT.csv,outputs/v18/positions/V18_CURRENT_MANUAL_POSITION_LIFECYCLE_AUDIT.csv,0.000,PROTECTED_CURRENT_ALIAS_OR_READ_FIRST,CURRENT_ALIAS
D:\us-tech-quant\outputs\v18\positions\V18_CURRENT_MANUAL_POSITION_REVIEW.csv,outputs/v18/positions/V18_CURRENT_MANUAL_POSITION_REVIEW.csv,0.000,PROTECTED_CURRENT_ALIAS_OR_READ_FIRST,CURRENT_ALIAS
D:\us-tech-quant\outputs\v18\positions\V18_CURRENT_MANUAL_TRADE_FEEDBACK.csv,outputs/v18/positions/V18_CURRENT_MANUAL_TRADE_FEEDBACK.csv,0.000,PROTECTED_CURRENT_ALIAS_OR_READ_FIRST,CURRENT_ALIAS
D:\us-tech-quant\outputs\v18\promotion_merge\V18_4I_CURRENT_BACKTEST_FORWARD_PROMOTION_MERGE.csv,outputs/v18/promotion_merge/V18_4I_CURRENT_BACKTEST_FORWARD_PROMOTION_MERGE.csv,0.003,PROTECTED_CURRENT_ALIAS_OR_READ_FIRST,CURRENT_ALIAS
D:\us-tech-quant\outputs\v18\promotion_merge\V18_4I_CURRENT_BACKTEST_FORWARD_PROMOTION_REPORT.md,outputs/v18/promotion_merge/V18_4I_CURRENT_BACKTEST_FORWARD_PROMOTION_REPORT.md,0.003,PROTECTED_CURRENT_ALIAS_OR_READ_FIRST,CURRENT_ALIAS
D:\us-tech-quant\outputs\v18\promotion_merge\V18_4I_CURRENT_PROMOTION_CLUSTER.csv,outputs/v18/promotion_merge/V18_4I_CURRENT_PROMOTION_CLUSTER.csv,0.003,PROTECTED_CURRENT_ALIAS_OR_READ_FIRST,CURRENT_ALIAS
D:\us-tech-quant\outputs\v18\promotion_merge\V18_4I_READ_FIRST.txt,outputs/v18/promotion_merge/V18_4I_READ_FIRST.txt,0.001,PROTECTED_CURRENT_ALIAS_OR_READ_FIRST,CURRENT_ALIAS
D:\us-tech-quant\outputs\v18\promotion_merge\V18_CURRENT_BACKTEST_FORWARD_PROMOTION.md,outputs/v18/promotion_merge/V18_CURRENT_BACKTEST_FORWARD_PROMOTION.md,0.003,PROTECTED_CURRENT_ALIAS_OR_READ_FIRST,CURRENT_ALIAS
D:\us-tech-quant\outputs\v18\ranking\V18_17A_CURRENT_RANKED_CANDIDATE_SCORE_EXPLANATION.csv,outputs/v18/ranking/V18_17A_CURRENT_RANKED_CANDIDATE_SCORE_EXPLANATION.csv,0.010,PROTECTED_CURRENT_ALIAS_OR_READ_FIRST,CURRENT_ALIAS
D:\us-tech-quant\outputs\v18\ranking\V18_17A_CURRENT_RANKING_FACTOR_FIELD_MAP.csv,outputs/v18/ranking/V18_17A_CURRENT_RANKING_FACTOR_FIELD_MAP.csv,0.051,PROTECTED_CURRENT_ALIAS_OR_READ_FIRST,CURRENT_ALIAS
D:\us-tech-quant\outputs\v18\ranking\V18_17A_CURRENT_RANKING_FACTOR_PROVENANCE_AUDIT.csv,outputs/v18/ranking/V18_17A_CURRENT_RANKING_FACTOR_PROVENANCE_AUDIT.csv,0.004,PROTECTED_CURRENT_ALIAS_OR_READ_FIRST,CURRENT_ALIAS
D:\us-tech-quant\outputs\v18\ranking\V18_17A_CURRENT_RANKING_PROVENANCE_REPORT.md,outputs/v18/ranking/V18_17A_CURRENT_RANKING_PROVENANCE_REPORT.md,0.003,PROTECTED_CURRENT_ALIAS_OR_READ_FIRST,CURRENT_ALIAS
D:\us-tech-quant\outputs\v18\ranking\V18_17A_CURRENT_RANKING_SOURCE_FILE_AUDIT.csv,outputs/v18/ranking/V18_17A_CURRENT_RANKING_SOURCE_FILE_AUDIT.csv,0.024,PROTECTED_CURRENT_ALIAS_OR_READ_FIRST,CURRENT_ALIAS
D:\us-tech-quant\outputs\v18\ranking\V18_CURRENT_RANKED_CANDIDATE_SCORE_EXPLANATION.csv,outputs/v18/ranking/V18_CURRENT_RANKED_CANDIDATE_SCORE_EXPLANATION.csv,0.010,PROTECTED_CURRENT_ALIAS_OR_READ_FIRST,CURRENT_ALIAS
D:\us-tech-quant\outputs\v18\ranking\V18_CURRENT_RANKING_FACTOR_PROVENANCE_AUDIT.csv,outputs/v18/ranking/V18_CURRENT_RANKING_FACTOR_PROVENANCE_AUDIT.csv,0.004,PROTECTED_CURRENT_ALIAS_OR_READ_FIRST,CURRENT_ALIAS
D:\us-tech-quant\outputs\v18\ranking\V18_CURRENT_RANKING_PROVENANCE_REPORT.md,outputs/v18/ranking/V18_CURRENT_RANKING_PROVENANCE_REPORT.md,0.003,PROTECTED_CURRENT_ALIAS_OR_READ_FIRST,CURRENT_ALIAS
D:\us-tech-quant\outputs\v18\read_center\V18_10D_CURRENT_OFFICIAL_DAILY_WITH_FACTOR_WEIGHT_RESEARCH.md,outputs/v18/read_center/V18_10D_CURRENT_OFFICIAL_DAILY_WITH_FACTOR_WEIGHT_RESEARCH.md,0.002,PROTECTED_CURRENT_ALIAS_OR_READ_FIRST,CURRENT_ALIAS
D:\us-tech-quant\outputs\v18\read_center\V18_10D_READ_FIRST.txt,outputs/v18/read_center/V18_10D_READ_FIRST.txt,0.002,PROTECTED_CURRENT_ALIAS_OR_READ_FIRST,CURRENT_ALIAS
D:\us-tech-quant\outputs\v18\read_center\V18_12H_CURRENT_SELL_TIMING_READ_LINK.md,outputs/v18/read_center/V18_12H_CURRENT_SELL_TIMING_READ_LINK.md,0.001,PROTECTED_CURRENT_ALIAS_OR_READ_FIRST,CURRENT_ALIAS
D:\us-tech-quant\outputs\v18\read_center\V18_12H_CURRENT_SELL_TIMING_READ_LINK_INPUT_AUDIT.csv,outputs/v18/read_center/V18_12H_CURRENT_SELL_TIMING_READ_LINK_INPUT_AUDIT.csv,0.001,PROTECTED_CURRENT_ALIAS_OR_READ_FIRST,CURRENT_ALIAS
D:\us-tech-quant\outputs\v18\read_center\V18_12H_CURRENT_SELL_TIMING_READ_LINK_SUMMARY.csv,outputs/v18/read_center/V18_12H_CURRENT_SELL_TIMING_READ_LINK_SUMMARY.csv,0.002,PROTECTED_CURRENT_ALIAS_OR_READ_FIRST,CURRENT_ALIAS
D:\us-tech-quant\outputs\v18\read_center\V18_12H_READ_FIRST.txt,outputs/v18/read_center/V18_12H_READ_FIRST.txt,0.001,PROTECTED_CURRENT_ALIAS_OR_READ_FIRST,CURRENT_ALIAS
D:\us-tech-quant\outputs\v18\read_center\V18_13A_CURRENT_UNIFIED_DAILY_INPUT_AUDIT.csv,outputs/v18/read_center/V18_13A_CURRENT_UNIFIED_DAILY_INPUT_AUDIT.csv,0.019,PROTECTED_CURRENT_ALIAS_OR_READ_FIRST,CURRENT_ALIAS
D:\us-tech-quant\outputs\v18\read_center\V18_13A_CURRENT_UNIFIED_DAILY_READ_CENTER.md,outputs/v18/read_center/V18_13A_CURRENT_UNIFIED_DAILY_READ_CENTER.md,0.002,PROTECTED_CURRENT_ALIAS_OR_READ_FIRST,CURRENT_ALIAS
D:\us-tech-quant\outputs\v18\read_center\V18_13A_CURRENT_UNIFIED_DAILY_SUMMARY.csv,outputs/v18/read_center/V18_13A_CURRENT_UNIFIED_DAILY_SUMMARY.csv,0.002,PROTECTED_CURRENT_ALIAS_OR_READ_FIRST,CURRENT_ALIAS
D:\us-tech-quant\outputs\v18\read_center\V18_13A_READ_FIRST.txt,outputs/v18/read_center/V18_13A_READ_FIRST.txt,0.001,PROTECTED_CURRENT_ALIAS_OR_READ_FIRST,CURRENT_ALIAS
D:\us-tech-quant\outputs\v18\read_center\V18_13B_CURRENT_RANKED_CANDIDATE_READ_CENTER.md,outputs/v18/read_center/V18_13B_CURRENT_RANKED_CANDIDATE_READ_CENTER.md,0.003,PROTECTED_CURRENT_ALIAS_OR_READ_FIRST,CURRENT_ALIAS
D:\us-tech-quant\outputs\v18\read_center\V18_13B_CURRENT_RANKED_CANDIDATE_SUMMARY.csv,outputs/v18/read_center/V18_13B_CURRENT_RANKED_CANDIDATE_SUMMARY.csv,0.001,PROTECTED_CURRENT_ALIAS_OR_READ_FIRST,CURRENT_ALIAS
D:\us-tech-quant\outputs\v18\read_center\V18_13B_READ_FIRST.txt,outputs/v18/read_center/V18_13B_READ_FIRST.txt,0.000,PROTECTED_CURRENT_ALIAS_OR_READ_FIRST,CURRENT_ALIAS
D:\us-tech-quant\outputs\v18\read_center\V18_13C_CURRENT_UNIFIED_DAILY_WITH_RANKED_CANDIDATES.md,outputs/v18/read_center/V18_13C_CURRENT_UNIFIED_DAILY_WITH_RANKED_CANDIDATES.md,0.005,PROTECTED_CURRENT_ALIAS_OR_READ_FIRST,CURRENT_ALIAS
D:\us-tech-quant\outputs\v18\read_center\V18_13C_CURRENT_UNIFIED_DAILY_WITH_RANKED_CANDIDATES_INPUT_AUDIT.csv,outputs/v18/read_center/V18_13C_CURRENT_UNIFIED_DAILY_WITH_RANKED_CANDIDATES_INPUT_AUDIT.csv,0.002,PROTECTED_CURRENT_ALIAS_OR_READ_FIRST,CURRENT_ALIAS
D:\us-tech-quant\outputs\v18\read_center\V18_13C_CURRENT_UNIFIED_DAILY_WITH_RANKED_CANDIDATES_SUMMARY.csv,outputs/v18/read_center/V18_13C_CURRENT_UNIFIED_DAILY_WITH_RANKED_CANDIDATES_SUMMARY.csv,0.001,PROTECTED_CURRENT_ALIAS_OR_READ_FIRST,CURRENT_ALIAS
D:\us-tech-quant\outputs\v18\read_center\V18_13C_READ_FIRST.txt,outputs/v18/read_center/V18_13C_READ_FIRST.txt,0.001,PROTECTED_CURRENT_ALIAS_OR_READ_FIRST,CURRENT_ALIAS
D:\us-tech-quant\outputs\v18\read_center\V18_13D_CURRENT_DAILY_COMMAND_CENTER.md,outputs/v18/read_center/V18_13D_CURRENT_DAILY_COMMAND_CENTER.md,0.003,PROTECTED_CURRENT_ALIAS_OR_READ_FIRST,CURRENT_ALIAS
D:\us-tech-quant\outputs\v18\read_center\V18_13D_CURRENT_DAILY_COMMAND_CENTER_INPUT_AUDIT.csv,outputs/v18/read_center/V18_13D_CURRENT_DAILY_COMMAND_CENTER_INPUT_AUDIT.csv,0.001,PROTECTED_CURRENT_ALIAS_OR_READ_FIRST,CURRENT_ALIAS
D:\us-tech-quant\outputs\v18\read_center\V18_13D_CURRENT_DAILY_COMMAND_CENTER_SUMMARY.csv,outputs/v18/read_center/V18_13D_CURRENT_DAILY_COMMAND_CENTER_SUMMARY.csv,0.001,PROTECTED_CURRENT_ALIAS_OR_READ_FIRST,CURRENT_ALIAS
D:\us-tech-quant\outputs\v18\read_center\V18_13D_READ_FIRST.txt,outputs/v18/read_center/V18_13D_READ_FIRST.txt,0.001,PROTECTED_CURRENT_ALIAS_OR_READ_FIRST,CURRENT_ALIAS
D:\us-tech-quant\outputs\v18\read_center\V18_16F_CURRENT_DAILY_WITH_ROLLING_UNIVERSE_SCAN.md,outputs/v18/read_center/V18_16F_CURRENT_DAILY_WITH_ROLLING_UNIVERSE_SCAN.md,0.002,PROTECTED_CURRENT_ALIAS_OR_READ_FIRST,CURRENT_ALIAS
D:\us-tech-quant\outputs\v18\read_center\V18_4J_CURRENT_READ_CENTER.md,outputs/v18/read_center/V18_4J_CURRENT_READ_CENTER.md,0.003,PROTECTED_CURRENT_ALIAS_OR_READ_FIRST,CURRENT_ALIAS
D:\us-tech-quant\outputs\v18\read_center\V18_4J_READ_FIRST.txt,outputs/v18/read_center/V18_4J_READ_FIRST.txt,0.001,PROTECTED_CURRENT_ALIAS_OR_READ_FIRST,CURRENT_ALIAS
D:\us-tech-quant\outputs\v18\read_center\V18_6E_CURRENT_FINAL_READ_CENTER_WITH_TECHNICAL.md,outputs/v18/read_center/V18_6E_CURRENT_FINAL_READ_CENTER_WITH_TECHNICAL.md,0.021,PROTECTED_CURRENT_ALIAS_OR_READ_FIRST,CURRENT_ALIAS
D:\us-tech-quant\outputs\v18\read_center\V18_6E_READ_FIRST.txt,outputs/v18/read_center/V18_6E_READ_FIRST.txt,0.001,PROTECTED_CURRENT_ALIAS_OR_READ_FIRST,CURRENT_ALIAS
D:\us-tech-quant\outputs\v18\read_center\V18_8C_CURRENT_OFFICIAL_DAILY_FAST_WITH_SIMULATION.md,outputs/v18/read_center/V18_8C_CURRENT_OFFICIAL_DAILY_FAST_WITH_SIMULATION.md,0.002,PROTECTED_CURRENT_ALIAS_OR_READ_FIRST,CURRENT_ALIAS
D:\us-tech-quant\outputs\v18\read_center\V18_8C_READ_FIRST.txt,outputs/v18/read_center/V18_8C_READ_FIRST.txt,0.001,PROTECTED_CURRENT_ALIAS_OR_READ_FIRST,CURRENT_ALIAS
D:\us-tech-quant\outputs\v18\read_center\V18_9C_CURRENT_OFFICIAL_DAILY_WITH_SIM_VALIDATION.md,outputs/v18/read_center/V18_9C_CURRENT_OFFICIAL_DAILY_WITH_SIM_VALIDATION.md,0.003,PROTECTED_CURRENT_ALIAS_OR_READ_FIRST,CURRENT_ALIAS
